order_id,order_date,customer_name,customer_segment,region,sales_rep,product_category,units,unit_price,discount_pct,order_value,payment_terms,status,delivery_days
MER-102623,2026-08-31,Customer 1171,Enterprise,North,Anita Rao,Pneumatics,5,4829.58,0,24147.90,Net 30,Delivered,6
MER-103158,2026-08-24,Customer 3539,SMB,North,Sneha Kulkarni,Lubricants,3,1669.65,0,5008.95,Net 30,delivered,19
MER-101594,2026-07-11,Customer 3527,Small Business,North,Priya Menon,Electricals,2,2793.19,0,5586.38,Net 60,Delivered,18
MER-100385,2026-08-01,Customer 3781,Mid-Market,West,Vikram Shah,Pneumatics,2,4853.40,0,9706.80,Prepaid,Delivered,10
MER-102164,2026-07-04,Customer 3657,SMB,East,Arjun Desai,Electricals,2,3363.48,0,6726.96,Net 30,pending,
MER-100980,2026-09-18,Customer 3290,SMB,West,Priya Menon,Fasteners,1,369.67,5,351.19,Net 60,Delivered,18
MER-100214,2026-09-22,Customer 2174,SMB,West,Vikram Shah,Fasteners,2,291.50,5,553.85,Net 60,Cancelled,
MER-100243,2026-07-18,Customer 3865,Enterprise,North,Arjun Desai,Hand Tools,5,984.04,8,4526.58,Net 60,Pending,
MER-101456,2026-08-05,Customer 1940,Small Business,West,Karan Bhatia,Fasteners,3,319.52,5,910.63,Prepaid,delivered,19
MER-101084,2026-07-20,Customer 4729,SMB,South,Arjun Desai,Safety Equipment,0,1774.91,5,0.00,Net 30,pending,
MER-103903,2026-07-06,Customer 3666,Mid-Market,East,Priya Menon,Lubricants,2,1559.57,10,2807.23,Net 30,Delivered,12
MER-103445,2026-07-07,Customer 3250,Mid-Market,West,Priya Menon,Pneumatics,2,4815.41,8,8860.35,Net 30,returned,4
MER-102410,2026-07-25,Customer 1163,Mid-Market,South,Vikram Shah,Hand Tools,10,1036.13,8,9532.40,Net 30,Delivered,7
MER-100009,2026-09-05,Customer 3873,SMB, East,Sneha Kulkarni,Lubricants,1,1241.21,0,1241.21,Net 30,Delivered,20
MER-102507,2026-08-30,Customer 3085,Enterprise,West,Arjun Desai,Lubricants,10,1558.19,10,14023.71,Prepaid,delivered,13
MER-101073,2026-09-26,Customer 1918,Mid-Market,South,Priya Menon,Bearings & Drives,5,4474.14,0,22370.70,Prepaid,DELIVERED,9
MER-100513,2026-07-27,Customer 4635,SMB,West,Vikram Shah,Lubricants,1,1280.62,0,1280.62,Net 60,Delivered,5
MER-100212,2026-08-27,Customer 4373,Enterprise,South,Karan Bhatia,Bearings & Drives,25,4476.68,0,111917.00,Net 60,Cancelled,
MER-102486,2026-07-13,Customer 3681,SMB,West,Vikram Shah,Safety Equipment,5,2007.02,0,10035.10,Prepaid,Pending,
MER-101708,2026-09-22,Customer 2685,Enterprise,South,Arjun Desai,Pneumatics,25,6000.78,0,150019.50,Net 30,Delivered,4
MER-103202,2026-08-30,Customer 2532,SMB,South,Karan Bhatia,Fasteners,2,338.77,0,677.54,Prepaid,Delivered,18
MER-101575,2026-08-02,Customer 3587,Enterprise,North,Rahul Nair,Power Tools,10,7775.39,12,68423.43,Net 60,Pending,
MER-103414,2026-09-16,Customer 3968,Mid-Market,West,Karan Bhatia,Electricals,25,2990.04,8,68770.92,Net 30,delivered,18
MER-101660,2026-08-16,Customer 4030,Small Business,South,Priya Menon,Lubricants,1,1320.88,0,1320.88,Net 60,Delivered,6
MER-101232,2026-07-01,Customer 4293,Mid-Market,South,Anita Rao,Power Tools,5,8508.96,8,39141.22,Net 30,Delivered,19
MER-100353,2026-07-27,Customer 4644,Enterprise, South,Meera Iyer,Pneumatics,25,5770.23,8,,Net 30,Pending,
MER-101509,2026-08-19,Customer 1509,Enterprise,North,Vikram Shah,Safety Equipment,50,1534.82,5,72903.95,Net 30,DELIVERED,18
MER-101592,2026-07-18,Customer 3558,SMB,South,Anita Rao,Power Tools,1,8526.55,0,8526.55,Net 30,Cancelled,
MER-101278,2026-08-11,Customer 4911,SMB,West,Arjun Desai,Pneumatics,1,4955.70,0,4955.70,Net 30,delivered,21
MER-103124,2026-08-17,Customer 2715,Mid-Market,East,Meera Iyer,Electricals,2,3430.43,0,,Prepaid,Delivered,19
MER-101265,2026-07-10,Customer 2360,Enterprise,West,Meera Iyer,Fasteners,25,314.55,15,6684.19,Net 30,Delivered,2
MER-101535,2026-08-30,Customer 2404,Mid-Market,South ,Rahul Nair,Power Tools,10,6703.40,10,60330.60,Net 30,Delivered,5
MER-103771,2026-09-17,Customer 3267,SMB,North,Arjun Desai,Electricals,3,3253.18,0,9759.54,Net 30,pending,
MER-102326,2026-09-02,Customer 4080,SMB,East,Karan Bhatia,Pneumatics,1,6081.22,0,6081.22,Net 30,Delivered,15
MER-101963,2026-07-05,Customer 2801,Enterprise,South,Vikram Shah,Electricals,25,3424.96,0,85624.00,Net 30,Delivered,19
MER-103799,2026-08-26,Customer 4973,SMB,East,Vikram Shah,Hand Tools,5,924.60,0,4623.00,Prepaid,delivered,10
MER-102319,2026-08-22,Customer 3109,Mid-Market,North,Arjun Desai,Safety Equipment,5,2068.57,0,10342.85,Net 30,Delivered,17
MER-102762,2026-09-28,Customer 2033,SMB,West,Rahul Nair,Pneumatics,3,4983.50,5,14202.97,Net 60,DELIVERED,20
MER-101126,2026-08-25,Customer 1414,SMB,West,Sneha Kulkarni,Electricals,1,3621.96,0,3621.96,Prepaid,Delivered,14
MER-100012,2026-09-18,Customer 1418,Mid-Market,West,Vikram Shah,Safety Equipment,5,1575.91,5,7485.57,Net 30,Delivered,15
MER-101759,2026-07-22,Customer 3321,Mid-Market,East,Sneha Kulkarni,Fasteners,2,360.26,8,662.88,Prepaid,Delivered,8
MER-100945,2026-09-08,Customer 4485,Enterprise,West,Meera Iyer,Bearings & Drives,25,4438.16,15,94310.90,Prepaid,DELIVERED,19
MER-102090,2026-08-28,Customer 1205,Mid-Market,West,Sneha Kulkarni,Safety Equipment,5,2051.98,10,9233.91,Prepaid,Returned,19
MER-103026,2026-08-24,Customer 2181,SMB,West,Sneha Kulkarni,Safety Equipment,3,2105.39,0,6316.17,Net 30,Delivered,5
MER-102893,2026-08-08,Customer 4958,Mid-Market,North,Priya Menon,Fasteners,10,301.76,0,3017.60,Net 30,Delivered,11
MER-101953,2026-07-15,Customer 3761,SMB,West,Sneha Kulkarni,Electricals,2,3416.03,0,6832.06,Net 30,Returned,21
MER-100063,2026-08-31,Customer 4661,SMB,West,Vikram Shah,Hand Tools,1,914.46,0,914.46,Net 60,Delivered,16
MER-102908,2026-09-21,Customer 4411,Small Business,West,Arjun Desai,Lubricants,5,1410.51,5,6699.92,Net 30,delivered,18
MER-102457,2026-08-15,Customer 3417,SMB,West,Rahul Nair,Bearings & Drives,5,4273.31,0,21366.55,Net 30,Delivered,8
MER-103756,2026-08-30,Customer 1763,SMB, West,Priya Menon,Electricals,2,2958.52,5,5621.19,Net 30,Delivered,4
MER-100182,2026-07-19,Customer 1676,SMB,South,Anita Rao,Electricals,1,3119.05,0,3119.05,Net 30,delivered,6
MER-101111,2026-09-10,Customer 4094,Mid-Market,North,Anita Rao,Hand Tools,2,844.59,5,1604.72,Net 30,Delivered,3
MER-103041,2026-07-26,Customer 4787,Enterprise,North,Rahul Nair,Bearings & Drives,10,4222.64,15,35892.44,Net 30,Delivered,18
MER-103448,2026-07-28,Customer 2648,Mid-Market,North,Vikram Shah,Bearings & Drives,10,4912.78,10,44215.02,Prepaid,Delivered,14
MER-101333,2026-07-20,Customer 4213,SMB,North,Meera Iyer,Power Tools,1,6844.10,5,6501.90,Net 60,Delivered,2
MER-101823,2026-08-15,Customer 4615,Mid-Market,West,Vikram Shah,Electricals,5,2748.77,0,13743.85,Net 30,Delivered,20
MER-101611,2026-08-27,Customer 3719,Small Business,North,Anita Rao,Lubricants,1,1309.01,0,1786.68,Prepaid,Cancelled,
MER-101118,2026-08-23,Customer 4526,Mid-Market,West,Meera Iyer,Electricals,5,3130.69,0,15653.45,Net 60,Delivered,6
MER-102042,2026-07-23,Customer 2674,SMB,West,Meera Iyer,Safety Equipment,2,1948.48,0,3896.96,Net 30,delivered,6
MER-100591,2026-07-28,Customer 3170,Mid-Market,East,Vikram Shah,Safety Equipment,2,1849.47,5,3513.99,Net 30,Delivered,13
MER-100934,2026-07-26,Customer 3692,SMB,North,Rahul Nair,Electricals,1,3461.03,0,3461.03,Net 60,delivered,7
MER-103324,2026-07-09,Customer 1267,Enterprise,North,Rahul Nair,Hand Tools,25,1074.43,5,25517.71,Net 60,Delivered,3
MER-102857,2026-08-08,Customer 3541,SMB,North,Rahul Nair,Pneumatics,2,6008.43,0,12016.86,Net 60,Delivered,11
MER-100581,2026-09-15,Customer 2469,SMB,West,Karan Bhatia,Pneumatics,1,4913.56,0,4913.56,Net 30,Delivered,7
MER-100501,2026-07-19,Customer 1785,Enterprise,West,Anita Rao,Hand Tools,25,844.66,5,33047.87,Net 30,Delivered,3
MER-102165,2026-09-10,Customer 3895,SMB,West,Sneha Kulkarni,Hand Tools,2,1103.33,0,2206.66,Net 30,Delivered,7
MER-100668,2026-09-14,Customer 2345,SMB,North,Vikram Shah,Hand Tools,1,923.90,0,923.90,Prepaid,delivered,3
MER-103846,2026-08-21,Customer 2058,Mid-Market,North,Sneha Kulkarni,Pneumatics,10,5724.05,10,51516.45,Net 30,Delivered,18
MER-100011,2026-09-12,Customer 3854,Enterprise,South,Karan Bhatia,Fasteners,25,351.63,0,8790.75,Net 30,Delivered,15
MER-100393,2026-09-22,Customer 1889,Mid-Market,East,Priya Menon,Bearings & Drives,2,4192.25,8,7713.74,Net 60,Delivered,15
MER-101068,2026-07-16,Customer 3745,SMB,East,Vikram Shah,Safety Equipment,1,2008.72,0,2008.72,Net 60,Delivered,9
MER-101246,2026-07-29,Customer 3570,SMB,West,Anita Rao,Power Tools,1,6788.55,0,6788.55,Prepaid,Delivered,2
MER-100645,2026-08-21,Customer 4018,Mid-Market,North,Vikram Shah,Electricals,2,3222.79,0,6445.58,Net 30,cancelled,
